record_id,category,record_type,action_title,section,source_page_title,source_page_url,linked_resource_title,linked_resource_url,linked_resource_agency,deep_parsed,source_last_updated,retrieved_at,requires_human_review,source_content_hash,record_content_hash
f7b5226c27dce5ebd9e8,healthcare,linked_resource,Carrefour d'intercultures de Laval,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour d'intercultures de Laval,https://www.carrefourintercultures.com,carrefourintercultures.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,9736a065be56cf94e93f331d27840e43f84b401939c067f41df0dbf27a5cbc08
335eb6544592efff07bc,healthcare,linked_resource,Carrefour d’aide aux nouveaux arrivants,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour d’aide aux nouveaux arrivants,http://cana-montreal.com,cana-montreal.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,dbfd0156e7f011ec82a4d455dbc14a117340528681a739bcc1ac88340bab494a
80c3e2b686c578f52cc9,healthcare,linked_resource,Carrefour d’intercultures de Laval,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour d’intercultures de Laval,http://www.carrefourintercultures.com,carrefourintercultures.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,8a35c27bf66cbfb13f36b479f8c966b2504ce30b1bef84ee85950052a8fab67b
3e0ddae58287d80ec193,healthcare,linked_resource,Carrefour Emploi Lotbinière,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour Emploi Lotbinière,https://www.carrefouremploilotbiniere.com,carrefouremploilotbiniere.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,31a4911439cde1fa663f9dde657fc60afd7ead745169f37bbbad6c6ecf2da353
a8f72fb6757d08abd447,healthcare,linked_resource,Carrefour jeunesse emploi de la Haute-Côte-Nord,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour jeunesse emploi de la Haute-Côte-Nord,https://www.cjehcn.qc.ca,cjehcn.qc.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,ec891d00ed1b90b69f8dcf39b9f5d94240b0e50ad37d2ce90c8c2df764733423
92d973cd48fb102f3178,healthcare,linked_resource,Carrefour jeunesse-emploi de Beauce-Nord,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour jeunesse-emploi de Beauce-Nord,https://cjebn.com,cjebn.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,f41e8af4f84cf5e094319a4d918548c364529bc230c839c1dc2225f1dfe46eb6
78577e4e62e0ae75af1d,healthcare,linked_resource,Carrefour jeunesse-emploi de Beauce-Sud,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour jeunesse-emploi de Beauce-Sud,https://www.cjebeauce-sud.com,cjebeauce-sud.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,09fc68c4a4fe508d0e57b1caffc5d98dda73529e6237ea51077594dd752c4139
5bfc8a70bbf8c2553ea6,healthcare,linked_resource,Carrefour Le Moutier,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Carrefour Le Moutier,http://www.carrefourmoutier.org,carrefourmoutier.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,2e558d2c82ea51f78bb754b075e79c56359c1c142c2b5213c0a96c6d6d33ac2f
6cb9dfab9b952d66ae53,healthcare,linked_resource,Centre Alpha Lira In,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre Alpha Lira In,https://centrealphalira.org,centrealphalira.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,48d82a6248646558ae133f3de7dbc560dde434d3a5f9db2f2c6a5bb9642f1bb4
12b8059f72e6bce84c9b,healthcare,linked_resource,Centre communautaire des femmes sud-asiatiques,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre communautaire des femmes sud-asiatiques,https://www.sawcc-ccfsa.ca/EN,sawcc-ccfsa.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,81f3ba949981245b6b89908f6e8b4229ff42812a3542bcb00a62a91671a4adff
13b5ed797c2315755f21,healthcare,linked_resource,Centre d'appui aux communautés immigrantes de Bordeaux-Cartierville,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre d'appui aux communautés immigrantes de Bordeaux-Cartierville,https://caci-bc.org,caci-bc.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,68258d24c2934ac6ff87eb86e3c82c77c88fe95ff6fc12f487adec5d41667f35
8f4e477a5f350e7ea8c3,healthcare,linked_resource,Centre d'intégration multi-services de l'ouest de l'île,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre d'intégration multi-services de l'ouest de l'île,https://cimoi.com,cimoi.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,e4c0439fd87ab33665828c720e614bff176314f926d1d65679a7273de122fd20
80d8cb2dbbdbbe3889c5,healthcare,linked_resource,"Centre de contacts clientèle du ministère de l’Immigration, de la Francisation et de l’Intégration",Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,"Centre de contacts clientèle du ministère de l’Immigration, de la Francisation et de l’Intégration",https://www.quebec.ca/en/gouvernement/ministeres-organismes/immigration/coordonnees-structure/contact-us,Gouvernement du Québec,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,a2753b095526ba625f04430b5279888e860a113efa1f482f92306fba9a28d9e9
0a925653a69270123d1e,healthcare,linked_resource,Centre des femmes de Montréal,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre des femmes de Montréal,https://centredesfemmesdemtl.org,centredesfemmesdemtl.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,f37a4dd74dfdaaafbf0bc2f4cc59c19c90635c16aeb9e3a6755a43ea7b7ee78b
f221a1483b1152b8d1a2,healthcare,linked_resource,Centre multiethnique de Québec,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre multiethnique de Québec,https://www.centremultiethnique.com,centremultiethnique.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,e4e59393677b0079a68f0daeed90a558c0536484cabf3ccabe0910090e482ed6
528e41a1e8501dd9e097,healthcare,linked_resource,Centre social d’aide aux immigrants,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre social d’aide aux immigrants,https://centrecsai.org,centrecsai.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,be59e01d09a0487ac82bd9eac6acfc4623db6ad5e52f26b36ef3142642e3fdd7
3d5f607dbfa5bbb56775,healthcare,linked_resource,Centre-Émersion,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Centre-Émersion,https://emersion.qc.ca,emersion.qc.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,caf35328e433cb53fe36ff66f1b34c4537f7175578e44b8fae6f0c7b3841809c
ff5549435e472dd72fcc,healthcare,linked_resource,change of address,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,change of address,https://www.adresse.gouv.qc.ca/inscrire/FormulaireChangementAdresse.aspx?Etape=0&Lng=en,adresse.gouv.qc.ca,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,910fbbdb1c56618796ba525ab599a0307eedcc6d48204e46411111bda8338934
17428708a310bcd95d2f,healthcare,linked_resource,Chaudière-Appalaches,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Chaudière-Appalaches,https://www.cisssca.com/gap,cisssca.com,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,f7165185e9153d963aabbc96166d7143aa812ed4d2f15060d74f096dae2e194d
edee9798704d9dc850b8,healthcare,linked_resource,checklist for finding permanent housing (PDF 65 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,checklist for finding permanent housing (PDF 65 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/en/DOC_Checklist_permanent_housing.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,d94e1fafc608614df01bead5bde5ffbf86b666498802cc4394c3a8ab66366982
6d01c9b55411564ec94f,healthcare,linked_resource,Comité d'accueil international des Bois-Francs,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Comité d'accueil international des Bois-Francs,https://www.caibf.ca,caibf.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,ce31b952041bc768f2f7bc61a6a3beaf2bea77e0e146b04fc73385bfe717b555
18e40a5e22a93edbf076,healthcare,linked_resource,Comité régional d'éducation pour le développement international Lanaudière,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Comité régional d'éducation pour le développement international Lanaudière,https://credil.qc.ca,credil.qc.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,19d69562194e5ccfe36f55f9249a76e415aa1c803f5554072531748074b6e10c
e678b4f59c3680331777,healthcare,linked_resource,Contact your clinic,Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Contact your clinic,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,93c3904b5fd5fef3e95d1cf9d8271fe770982e7b1d487b1ea056b153db0bffee
870e212ee651be30f753,healthcare,linked_resource,Corporation de développement économique de la MRC de Montmagny,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Corporation de développement économique de la MRC de Montmagny,https://montmagnyaccueille.com,montmagnyaccueille.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,00504282c8f5f56184b99e52aedf21542fb6b7b14833c512e8bf854c58fffc36
4787234904fa15dd4f1c,healthcare,linked_resource,Côte-Nord,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Côte-Nord,https://www.cisss-cotenord.gouv.qc.ca/en/care-and-services/primary-care-access-point-and-access-to-a-family-physician,cisss-cotenord.gouv.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,3377551fdad48edfa97aa5555b61ba80579a720d256c415177fed8234ec4b3a7
63e7b0751d079eb1cedd,healthcare,linked_resource,directory of partner organizations,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,directory of partner organizations,https://www.quebec.ca/en/immigration/partners,Gouvernement du Québec,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,7aff455d5720fb89740eb63d35bd56a148267e4d622d5445252d131fdaea8d2d
5bfa1d2f5e137b604fdd,healthcare,linked_resource,Droit à l'emploi,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Droit à l'emploi,https://coffre.ca,coffre.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,a0235344e095396b6dff6fbbf0d6f8d2c6c05d08177b6131a0885347c0aec177
9fdf3abd54b8910013b0,healthcare,linked_resource,Droit à l'emploi,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Droit à l'emploi,https://coffre.ca/services-saint-jean-sur-richelieu,coffre.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,7bef4f083dbf6a7504de70064e919f1effc2e46aa6931c5979cee61b85307da8
80be111d561bcaad38f6,healthcare,linked_resource,Fill out the contact form,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Fill out the contact form,https://services.immigration-quebec.gouv.qc.ca/en/reach/mail.php,services.immigration-quebec.gouv.qc.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,d7bed0b25e0ac04effca8d043690fe2753538ae82c2c93e5b70071e541bb3a03
e53ca132de9f2de89800,healthcare,linked_resource,Finding a resource in health and social services,Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Finding a resource in health and social services,https://www.sante.gouv.qc.ca/en/repertoire-ressources,Gouvernement du Québec - Santé,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,a894a76848792212d2db612b3ae6859f3d303196d51026d1a544c0ec84a6450f
26b4724d5032e63cd791,healthcare,linked_resource,Getting a medical consultation with a health professional if you have a family doctor or a specialized nurse practitioner in primary care,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Getting a medical consultation with a health professional if you have a family doctor or a specialized nurse practitioner in primary care,https://www.quebec.ca/en/health/health-system-and-services/service-organization/primary-care-health-and-social-services/how-get-medical-consultation-with-health-professional/you-have-family-doctor,Gouvernement du Québec,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,97e7105713fcf30eaf6a49edc2136450fefff683bbcf32e603368f0440e4943e
911cf91526b5e18a0946,healthcare,linked_resource,Gid pou moun k ap chèche azil nan Kebèk ki vle jwenn sèvis leta Kebèk (PDF 188 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Gid pou moun k ap chèche azil nan Kebèk ki vle jwenn sèvis leta Kebèk (PDF 188 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile_HT.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,72611577e303b3c40622d060c7c8e8e748926d6f82e723dd771cc6ad5c1165aa
c612f50ac91e2ef5d142,healthcare,linked_resource,go to the emergency room,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,go to the emergency room,https://www.quebec.ca/en/health/health-system-and-services/service-organization/primary-care-health-and-social-services/when-go-emergency-room,Gouvernement du Québec,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,539f7abd7386ca1564648517e2b18d9a290a04b75137f6d6fd115a6f7d322c5d
56478fc420b07feb6500,healthcare,linked_resource,Groupe Inclusia,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Groupe Inclusia,https://www.groupeinclusia.com,groupeinclusia.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,8f276fa42638983c7cd36f8cf1527215d9e9ccf9ec186fa6a808f7c3d9d1e89e
305d322a6bf9f153202a,healthcare,linked_resource,Guichet d'accès à un médecin de famille (Québec Family Doctor Finder),Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Guichet d'accès à un médecin de famille (Québec Family Doctor Finder),https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,992c7f1a0f143544b34482e40cd1dbe57da1a476a5a4e6e768180e5777533988
9ae91b02b07f7f745ad8,healthcare,linked_resource,Guichet d’accès pour la clientèle orpheline,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,Guichet d’accès pour la clientèle orpheline,https://sante.gouv.qc.ca/votre-gaco,Gouvernement du Québec - Santé,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,9c111c260d73ce129acdfe1022cdc4f5e71cc6155bce66b5ec309df21fd4b522
d0abba1122e3c627d1ab,healthcare,linked_resource,Guide des services offerts aux personnes demandeuses d’asile par le gouvernement du Québec (PDF 519 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Guide des services offerts aux personnes demandeuses d’asile par le gouvernement du Québec (PDF 519 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,4c238d841e9e8238e267d47ad7f8d83658cb0a712ba5e12d2b41b09fe2e0aa54
6f962725a830fea26f07,healthcare,linked_resource,Guide for asylum seekers in Québec wishing to obtain Québec government services (PDF 196 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Guide for asylum seekers in Québec wishing to obtain Québec government services (PDF 196 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/en/GUI_asylum_seeker.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,8886cfb7f58caf6d035e67ba3745920b3f348e98586cad0500876558825fdcc9
8e7831bcc55f15a253dc,healthcare,linked_resource,Guía para solicitantes de asilo en Québec que deseen obtener servicios gubernamentales de Québec (PDF 246 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Guía para solicitantes de asilo en Québec que deseen obtener servicios gubernamentales de Québec (PDF 246 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile_ES.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,82f96b609bf9d271ce26536092545e09be76387674f9a0ac51939e7a2a354c9d
84b49f82cdb4f099dab2,healthcare,linked_resource,Impact Emploi de l'Érable,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Impact Emploi de l'Érable,https://impactemploi.ca,impactemploi.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,42d3dea4dc34f9cec6567d3a6fa5503485bdf50fd5550fe4299e380038e2ae47
225538d5a27608f369db,healthcare,linked_resource,Info-Santé,Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Info-Santé,https://www.quebec.ca/en/health/finding-a-resource/info-sante-811,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,654de056a4bb4fbb944e8ce105f20f647fa54df8eabbf2c864805c68c19ac47e
7180fc4eb63d980f8fb5,healthcare,linked_resource,Info-Social,Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Info-Social,https://www.quebec.ca/en/health/finding-a-resource/info-social-811,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,1e1630eed089052caf269dc98cbee3d90e9ae8d13c9fd9bc2aa4464a814cf061
08ee37bab0bf294eb7f3,healthcare,linked_resource,Information sessions for asylum seekers page from CIUSSS du Centre-Ouest-de-l’Île-de-Montréal,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Information sessions for asylum seekers page from CIUSSS du Centre-Ouest-de-l’Île-de-Montréal,https://www.ciussswestcentral.ca/programs-and-services/praida-regional-program-for-the-settlement-and-integration-of-asylum-seekers/information-sessions-for-asylum-seekers,ciussswestcentral.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,9d5e8ca7f3d7f78abca2945feec0a793a1b026b4375a97d97f95207bbb1e2637
3a24904dae3c60fb7d98,healthcare,linked_resource,"INICI (Immigrer, Intégrer, Innover)",Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,"INICI (Immigrer, Intégrer, Innover)",https://inici.ca/en,inici.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,31029ed136a5f5488f6b1b35fbf6c86ff0b32817352063a6c6851a5e7d9ee18d
5c97b2fda0e71d70835d,healthcare,linked_resource,Intro Drummondville INC,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Intro Drummondville INC,https://introdrummondville.ca,introdrummondville.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,c9a2f95b1b67c6e860e8b5f5ca630e58e25fee8b61a6f7a0fd826f0415a85eb7
4338b441da52a6b0e43a,healthcare,linked_resource,Intégration compétences,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Intégration compétences,https://integrationcompetences.ca,integrationcompetences.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,1c019ff0d8eb89505b20dde603f582fe2dac029dbba2fd0ae10e7bdbc1733ff6
2de962810ab1254c404a,healthcare,linked_resource,"L'Orienthèque, centre d'orientation et services d'intégration de la main-d'œuvre",Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,"L'Orienthèque, centre d'orientation et services d'intégration de la main-d'œuvre",https://www.orientheque.ca,orientheque.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,4cc3977dc748c2371615518e27c27dc714c34aa7ee46ea8c95812d324004e307
c75e39642bee8159da95,healthcare,linked_resource,La Maison d’Haïti,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,La Maison d’Haïti,http://www.mhaiti.org,mhaiti.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,7206b8a6e8a2c2d06815e60e75bb3f180b01f36428e8293e40580ccae448f9b6
89b3145a8a8787bde5df,healthcare,linked_resource,La Maisonnée,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,La Maisonnée,https://lamaisonnee.org/fr,lamaisonnee.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,592350872498e7e2e33aa808f54f709302dc51f248e3633613bd36e3bc1f0744
702ab2ee9db30da93af0,healthcare,linked_resource,Lanaudière,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Lanaudière,https://www.cisss-lanaudiere.gouv.qc.ca/liste-de-soins-et-services/liste-alphabetique/guichet-dacces-a-la-premiere-ligne-gap,cisss-lanaudiere.gouv.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,f288ed169b35123fe1384131c9ef8008b840164dbdc80c5345961aac576f9246
6ff6e272ff2d2828e3e0,healthcare,linked_resource,Laurentides,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Laurentides,https://www.santelaurentides.gouv.qc.ca/en/english/care-and-services/primary-care-access-point,santelaurentides.gouv.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,268fd0f6611dd18e30d08e5d20141b4774d63e3c26d81633c4dfc8660944e49d
